,time,mask,method marginalized,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP,CoFiAM SAP,CoFiAM PDCSAP
87,276.81628742147586,False,-0.00020884350659527984,-0.0002521450257229052,-0.00020495731706593467,-0.0003316660770682489,-0.000212729696124625,-0.00016689674688752376,-0.00018327470711221316,-0.00022198606201517812,-0.0001817436673213768
88,276.836720002495,False,0.00010400061486670609,-9.512842937264843e-06,0.0001382921819244043,-9.011157957594662e-05,0.0001303975965245563,7.760363320885588e-05,0.0001568119248049893,1.9863417370036274e-05,0.0001592227712077232
89,276.8571526835076,False,5.128745244820099e-05,-4.1838611972377926e-05,6.383971349710471e-05,-0.00012346349595160344,5.582896840961027e-05,4.6745936486791706e-05,7.963635142238523e-05,-1.329314779341395e-05,8.257735944838807e-05
90,276.8775854642954,False,-9.07155125817738e-06,-0.0001267194711865871,2.7045929298363802e-05,-0.00020933647470156025,1.8921528153859057e-05,-3.7064630670213816e-05,4.1311386210773904e-05,-9.904449585362851e-05,4.3729779102053e-05
91,276.89801814484235,False,6.404423073225196e-05,-2.886418381309319e-05,7.486529675215792e-05,-0.00011245876865140225,6.662935513168655e-05,6.145910633281737e-05,8.911537426747884e-05,-2.0913250956544616e-06,8.967064020715121e-05
92,276.9184507253958,False,-2.6222641673789848e-05,-0.0001377860026139377,3.1535700031337655e-06,-0.00022231120524374148,-5.1901103484963684e-06,-4.725517299908333e-05,1.8974527707715794e-05,-0.0001119557955511219,1.6284561020762922e-05
93,276.93888350548514,False,1.7908281981005025e-05,-6.517222252333532e-05,2.2132955062481585e-05,-0.00015061367944435577,1.3683608899528465e-05,2.5109913366350156e-05,4.086672815817316e-05,-4.0313260238233894e-05,3.3824472671195593e-05
94,276.95931618579925,False,2.713863913672565e-05,-7.269564079059876e-05,4.599849690545277e-05,-0.00015901685418950873,3.744627536450551e-05,1.683100290894579e-05,6.85962771729276e-05,-4.884152909201411e-05,5.650714620597519e-05
95,276.9797487656542,False,-7.13923404734862e-05,-0.00015274024259859242,-6.706680538859366e-05,-0.00023990514755756198,-7.571787555837872e-05,-6.450486692066715e-05,-4.02394856561239e-05,-0.00012992237761244585,-5.74679925690047e-05
96,277.00018144550995,False,-0.00012385806486775452,-0.00022339884992561565,-0.00010195411301827662,-0.0003113783991856023,-0.00011070183720751636,-0.0001370142925279927,-7.133764658129316e-05,-0.00020164479325490703,-9.297765607318986e-05
97,277.0206141251256,False,-0.00013584523319248865,-0.00022093358493979753,-0.0001258774576338162,-0.00030970439518340775,-0.0001347190587275282,-0.00013697140765744908,-9.258952008883714e-05,-0.00020026773544112864,-0.00011723017730125296
98,277.0410468047485,False,-3.274862392377287e-07,-7.783015874462951e-05,5.12570766275644e-06,-0.00016737504545061288,-3.8082719602261506e-06,3.153299481750693e-06,3.963706083354168e-05,-5.827393882185117e-05,1.3738684123021372e-05
99,277.06147948413854,False,-0.00017835379335773283,-0.00023947290638060004,-0.0001738434454053861,-0.0003297347619937163,-0.00018286414131007955,-0.000162025010002953,-0.00013959075401992482,-0.00022105450077702926,-0.00016497947397864365
100,277.0819121632958,False,0.00010431467014193618,6.570350070700393e-05,0.00010886901346007782,-2.5287742242530165e-05,9.976032682379454e-05,0.00013916502249777807,0.0001414170963476291,8.297222315301056e-05,0.00011826459077801665
101,277.1227775211373,False,-0.00018172650369624455,-0.00019578361458505444,-0.00018257056919934733,-0.000288064811466926,-0.0001918386911046177,-0.0001315750190509224,-0.0001570235102207329,-0.00018088243819314176,-0.00017136597410249976
102,277.14321009982814,False,-0.00018780823865588436,-0.0002070999975383181,-0.0001831358539901018,-0.0002999921924501381,-0.00019248062332166693,-0.0001480182859733281,-0.00016307745232069237,-0.00019340302127435205,-0.00017069994981533387
103,277.1636428785132,False,0.00022361570451856494,0.00022596891854154144,0.00020981435127942483,0.0001324540937275298,0.00020039216895573198,0.00027969852649856186,0.00022357021648589104,0.0002384549027956151,0.00022366119255123884
104,277.18407555697195,False,0.00011358193548360873,0.00010283135063016147,0.0001130751907465477,8.775658053350455e-06,0.00010358314060288087,0.00015101878587575612,0.0001207440608297361,0.00011408868022066976,0.0001284630644187157
