toi,tid,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep
1135.01,154872375,2458684.152,8.027722,4.4495072,5655.259395
1169.01,302518439,2458687.123,6.70742,2.198,10830
1170.01,294176967,2458683.481,0.91397,1.955,883.802
1172.01,1717732429,2458687.796,7.85694,5.935,19580.4
1181.01,229510866,2458957.821,2.1031932,4.0933082,6651.934985
1190.01,287196418,2458684.208,3.69498,4.323,7506.179012
1191.01,237185205,2459409.957,15.7335923,3.371,2640
1199.01,99869022,2458686.251,3.67166,2.164,4340
1200.01,288185138,2458683.825,0.83515,1.069,1960
1132.01,267489265,2458683.679,1.55058,2.956,303.895
1147.01,288391628,2458692.142,10.92746,1.928,4050
1136.01,142276270,2458686.072,12.51781,4.065,2270
1179.01,148914726,2458683.415,1.2615236,1.1432291,2849.856266
1204.01,467666275,2458569.938,1.381467,2.695847,125.856739
1215.01,453260209,2458570.392,1.212615,0.875326,252.601295
1214.01,451606970,2459363.416,19.1805928,3.763,550
1212.01,389924075,2458402.037,105.585089,11.606881,462.911632
1213.01,399144800,2458576.188,27.214103,3.93466,4940.12749
1223.01,382437043,2458337.745,14.6432351,2.7641614,245.4946099
1222.01,374997123,2458329.473,10.1943985,2.132128,281.3594597
1207.01,364393429,2458325.55,2.6282142,1.8092522,88.1766181
1227.01,360156606,2458617.478,27.360955,4.140315,27234.28347
1221.01,349095149,2458404.183,91.6830516,8.9812168,744.1588223
1202.01,327017634,2458614.434,,2.726775,878.134108
1220.01,319259194,2458439.584,70.3645965,1.8158445,938.7145437
1206.01,308034948,2458569.713,0.831542,1.985538,248.969585
1219.01,294981566,2458383.415,1.9143003,4.5211702,142.6832508
1224.01,299798795,2459363.917,4.1782902,1.7271244,2628.180882
1218.01,294781547,2459383.435,13.7736751,2.847,250
1205.01,287776397,2458383.231,2.3923704,9.0225556,68.4085006
1208.01,273985865,2458327.485,3.4238955,2.3266584,457.906177
1217.01,248092710,2458574.949,41.464934,6.184271,915.74978
1226.01,177115354,2458438.454,3.9287887,1.5791822,511.1647215
1225.01,150428703,2458414.077,13.8970314,3.6256004,698.8551513
1216.01,141527965,2458325.43,4.5541064,7.9155737,181.5798801
1211.01,50312495,2458363.51,18.1663638,2.7438885,624.4077092
1210.01,33878688,2459187.359,79.3737538,5.38,1227
1209.01,30037565,2459314.37,40.7192905,4.4250981,356.8661131
1203.01,23434737,2458553.072,25.492499,6.124522,589.087132
1231.01,447061717,2458563.889,24.2455822,3.2473526,6274.531069
1116.01,304100538,2458325.665,5.00999,1.7024171,463.4617977
1228.01,300038935,2458348.32,29.0501656,7.2817972,407.1501053
1230.01,287156968,2458620.312,25.059898,6.792596,598.556509
1233.01,260647166,2459308.481,14.178442,3.8535846,846.3696748
1233.02,260647166,2459311.403,19.593213,4.1710419,1161.2767
1233.03,260647166,2459310.633,6.2029868,2.9994478,697.8491315
1233.04,260647166,2458572.112,3.795304,2.312993,321.974855
1229.01,140760434,2458602.526,31.8132264,11.2567164,11479.37555
1232.01,364395234,2459342.304,14.2491953,4.4463062,8100.852483
1119.01,261369656,2458666.522,10.95663,3.588,3830
1120.01,143257766,2458656.449,1.66255,3.285,6140
1121.01,24094603,2458658.611,4.07611,2.062,1454.18
1122.01,304774444,2458658.774,3.62654,3.298,910
1126.01,405862830,2458658.248,1.62652,3.355,975.82
1127.01,269450900,2458657.631,2.32439,4.453,2704.18
1128.01,425721385,2458663.152,13.5499,1.795,1180
1130.01,254113311,2458657.898,8.34998,1.836,16680
1118.01,90919952,2458660.163,4.13812,3.911,5560
1123.01,469782185,2458658.041,1.20928,1.886,11883.8
1124.01,128790976,2458657.431,3.51874,2.739,5770
1125.01,80166433,2458656.149,1.54602,0.852,405.173
1129.01,91576611,2458659.069,4.43651,3.365,1520
1056.01,421894914,2458326.06,5.3079888,3.1395198,395.4716052
1086.01,468148930,2458655.293,3.7178739,5.4901064,4872.873933
1114.01,409934330,2459038.623,2.4888847,3.1066002,3465.60964
1059.01,380783252,2459378.714,9.4496506,2.021,19750
1063.01,406976746,2459374.315,10.0665634,1.981,640
1079.01,379240073,2458656.383,3.164147,1.598864,7491.851204
1084.01,380589029,2459361.934,1.3484813,2.4279964,18573.32875
1085.01,381979901,2459185.342,3.254119,4.383,13410
1098.01,383390264,2458629.908,10.1829419,2.8539875,715.1789153
1054.01,366989877,2458664.973,15.50529,5.092786,623.09228
1075.01,351601843,2458654.25,0.6047427,0.988221,912.4406978
1076.01,360742636,2458654.163,2.549553,2.598449,15944.37317
1077.01,369960846,2459362.468,1.6062803,1.975922,16266.09538
1078.01,370133522,2458654.106,0.518224,0.718441,847.714651
1052.01,317060587,2458332.941,9.139804,3.091294,358.41578
1055.01,320004517,2458661.063,17.471139,4.319798,1258.553171
1057.01,323132914,2458607.347,51.1648219,6.2549575,968.3134295
1062.01,299799658,2458325.427,4.1150133,1.1960092,524.8418785
1074.01,327301957,2458662.651,13.9427597,3.7732511,1351.487637
1083.01,322270620,2458666.87,12.958787,2.013102,3299.743118
1099.01,290348383,2458658.79,6.4409822,1.8342508,827.0970109
1051.01,259863352,2458657.737,21.701669,8.2676424,211.6567325
1082.01,261108236,2459165.538,16.3469247,2.816,2614
1061.01,253990973,2458654.253,0.540933,1.674337,257.347459
1066.01,201604954,2458657.833,4.606184,3.121643,13793.03487
1067.01,201642601,2459039.051,3.1319587,2.3341546,13437.08901
1081.01,253728991,2458654.026,2.98278,3.109528,6136.231662
1072.01,140830390,2459211.732,12.8379689,9.8464123,10539.01928
1073.01,158297421,2459036.473,3.9225465,1.9170724,29838.19945
1080.01,161032923,2458654.06,3.965347,0.987454,4770.26147
1053.01,112395568,2458657.999,5.742625,2.860293,1105.760867
1060.01,101230735,2458653.968,2.068559,0.9982308,581.9546407
1064.01,79748331,2458656.668,6.4438568,1.9034071,1067.321975
1064.02,79748331,2458664.491,12.2264881,2.1689136,1245.05985
1071.01,120247528,2458655.396,3.553814,2.056578,9979.266691
1058.01,31553893,2458663.024,11.1296402,7.1068241,968.6119325
1065.01,7088246,2458654.348,2.160344,1.828854,19357.99299
1068.01,6663331,2458656.633,3.180362,2.111521,21192.46332
1069.01,31858843,2458655.579,2.977692,3.08003,17769.65165
1070.01,31858844,2458655.579,2.9776152,3.25697,43218.11168
1101.01,271581073,2459037.442,2.6690078,1.7690728,3344.040757
1102.01,311890977,2458627.804,6.63371,2.122,1555.34
1104.01,451599528,2458652.148,32.615593,7.1714486,8316.909389
1107.01,394561119,2459364.621,4.07821,4.8460567,6059.230366
1108.01,295599256,2458655.549,7.14386,1.467,11146.4
1117.01,295541511,2458656.133,2.2267,2.014,710
1105.01,274151135,2459369.695,10.8681705,2.33,1420
1109.01,50309953,2458329.982,7.04082,3.249,1500.16
1110.01,446549905,2458654.609,2.45466,2.331,4220
1111.01,412014494,2458663.002,11.46597,1.698,7250
1113.01,290348382,2458658.787,6.44049,1.854,7920
1115.01,379286801,2458658.327,4.45199,2.109,8483.38
646.01,238197709,2459184.759,13.7252522,3.1694157,4945.767934
1100.01,318608749,2458341.917,20.07308,4.055,1230
1103.01,351603103,2459037.656,2.9419297,4.8645053,4449.851851
1106.01,384513078,2458630.719,11.1149,2.26,900
1112.01,369864738,2458626.542,2.78186,2.456,490
1095.01,375223080,2459362.226,1.4823278,2.1602102,1993.756397
1096.01,375225453,2459307.936,0.9209526,1.8602735,360.8801529
1097.01,360630575,2459376.411,9.1885056,2.482,420
1087.01,426077080,2458630.772,9.30992,3.464,2220
1088.01,343648136,2458626.39,1.15395,2.236,1550
1089.01,129319156,2458643.103,4.73703,3.902,2410
1090.01,361034196,2458628.963,2.19296,4.586,4933.74
1091.01,193413306,2459359.555,1.725841,3.674,2710
1092.01,387079085,2458601.381,1.1923,3.119,3730
1093.01,382331352,2458601.338,11.47606,6.083,3050
1094.01,136274063,2458640.614,0.59706,0.681,1030
1023.01,238374636,2458493.206,1.3238,3.162,3450
1024.01,141482386,2458339.723,18.0157,2.524,610
1025.01,297967252,2458545.15,9.683792,2.397578,4245.290616
1027.01,20318757,2459302.374,3.2834447,1.384,1220
1028.01,447283466,2458544.481,1.01606,2.843,240
1030.01,464296022,2458551.327,12.12369,4.849,6142.77
1032.01,146589986,2459283.83,5.664473,3.6459666,3449.581455
1034.01,400595342,2459283.338,3.6344692,2.5339234,628.699015
1035.01,361413119,2459311.169,6.0749453,2.5945424,6048.081654
1036.01,146172354,2459303.945,3.7795364,3.238,2340
1037.01,363260203,2459308.306,1.2013272,3.4475374,427.3925883
1038.01,90544017,2459273.372,3.2235985,2.159,680
1039.01,461867584,2459284.212,4.4205396,4.8490726,5756.69911
1040.01,310483807,2458520.657,2.55555,1.566,340
1041.01,385624852,2459261.801,8.30792,3.228,8350
1042.01,360286627,2458544.455,0.7581,1.065,780
1043.01,90448944,2459256.348,1.441347,3.4079547,403.309005
1044.01,463402815,2459308.044,1.0081743,2.1503902,3152.920559
1045.01,54044474,2458545.922,3.70426,4.08,7440
1046.01,309787037,2459255.76,1.3038898,2.0447388,747.4366999
1047.01,370745311,2458544.791,0.62627,0.666,1880
1048.01,384549882,2458518.376,0.30412,0.748,1330
1017.01,182943944,2458518.965,1.10422,2.37,14177.7
1019.01,341420329,2459232.447,5.2340964,3.6909047,20542.29367
1020.01,140706664,2458521.291,3.28892,3.793,10518.9
1021.01,143994283,2458492.904,1.90879,1.909,618.482
1000.01,50365310,2459229.63,2.1713484,2.0172196,656.8860989
1001.01,88863718,2459250.065,1.931671,3.18,1030
1002.01,124709665,2459202.278,1.8675878,2.2118642,1657.147109
1003.01,106997505,2458493.396,2.74323,3.167,383.41
1004.01,238597883,2459229.549,3.5775748,2.9347085,501.6028767
1005.01,169904935,2458492.555,4.55072,2.599,3620
1006.01,156115721,2459229.985,2.5047918,4.3797563,2270.540219
1007.01,65212867,2459247.931,6.9989206,3.953,2840
1008.01,440801822,2458492.521,2.04936,2.234,249.5
1009.01,107782586,2459252.751,1.9600296,1.842,2100
1010.01,139853601,2459228.878,0.6808702,2.4634563,1507.800689
1011.01,114018671,2459231.131,2.4696958,2.3244437,233.4371605
1012.01,427508467,2459252.51,0.884182,1.621,1890
1013.01,97700520,2459232.248,5.4255548,3.9637474,14939.63422
1014.01,96246348,2459201.973,1.4095043,1.3502669,3554.121201
959.01,279999655,2458492.695,1.54104,1.686,30644.8
960.01,5109298,2458491.797,1.6221,2.428,2310
961.01,265077027,2458496.168,4.79586,2.132,26891.1
962.01,141776043,2458493.358,4.06269,4.299,4210
963.01,25799609,2459235.1,11.1179704,4.435,6560
964.01,179155220,2458491.889,0.60274,1.834,16763.6
965.01,179159972,2458491.952,1.37101,2.379,1561.43
966.01,178367144,2459229.299,3.4092439,3.2040472,16363.6851
967.01,445586472,2459230.005,1.7393631,3.6069028,428.8811939
968.01,453209605,2458493.617,2.80944,3.151,1606.43
969.01,280437559,2459248.378,1.8237371,1.347,1890
970.01,174599051,2459244.013,4.985636,3.736,970
971.01,177722855,2459203.897,2.3903658,5.9939275,910.9637006
972.01,125894957,2458493.15,2.67425,3.779,1920
973.01,409459226,2458491.828,1.27997,2.425,790
974.01,333821572,2459230.497,2.8265439,2.9996223,1957.323802
975.01,133654092,2458493.127,1.97353,2.169,867.428
976.01,347098457,2459230.211,3.1510408,2.9657375,2025.107272
977.01,268371979,2458492.396,2.78102,1.657,748.64
978.01,73038411,2459240.081,13.1659602,4.863,5110
979.01,5772442,2458492.502,1.10578,1.87,672.523
980.01,93594834,2459228.778,1.3387555,3.2413088,357.2449276
981.01,127476180,2458492.617,1.60374,2.104,850
982.01,177126182,2459203.402,6.3042088,5.0392128,1470.19974
983.01,148659924,2458497.22,7.3846,4.795,2456.67
984.01,33091633,2458495.713,7.52118,6.133,50623.3
985.01,425220920,2458494.522,8.76905,3.504,14361
986.01,320536216,2459229.112,0.5476748,1.113,8268.78
987.01,52548453,2458495.942,5.21517,5.655,4593.85
988.01,113553629,2458491.915,4.30438,3.037,672.002
989.01,207277638,2458494.677,3.12154,1.393,639.824
990.01,88684250,2459247.072,4.587373,4.5,3930
991.01,7561203,2459229.722,2.4840296,2.1975502,1595.706738
992.01,108835813,2458494.066,4.76516,2.892,647.689
993.01,259353953,2459229.202,1.461071,1.0920876,984.1396377
994.01,93963408,2459229.9,2.396722,3.9453168,384.8985474
995.01,317951248,2458493.528,3.4438,2.572,7260.75
996.01,142918609,2458494.778,14.5378,6.826,4040
997.01,341729521,2459230.149,8.4134856,3.5568334,17479.60533
998.01,54390047,2459229.57,0.941436,1.3606996,339.9126618
999.01,341186896,2459037.522,1.5081423,2.7724886,740.2998988
772.01,286864983,2459314.036,11.0147448,3.5526483,7158.445551
958.01,92880568,2459199.98,0.5875044,1.344,1680
936.01,278198753,2459366.049,7.936553,1.8565083,6358.920573
937.01,425163745,2458438.557,0.27664,0.72,15669.3
938.01,332660150,2459193.805,8.8073507,4.264,1700
939.01,67772767,2459199.365,7.6107227,4.249,6400
940.01,248434716,2459174.756,0.7394592,0.6477766,1712.780226
941.01,408137826,2459198.275,8.5145626,3.78,3260
942.01,146520535,2458441.572,4.32765,3.181,1480
943.01,399871011,2458444.27,12.35611,5.963,8020
944.01,434234955,2458439.349,6.04548,3.476,3460
945.01,167714792,2459199.603,0.9298045,1.203,720
947.01,262330063,2458444.938,7.31523,1.832,8225
948.01,146438872,2458442.135,12.7009,3.208,2482.58
949.01,189013222,2458438.529,1.32076,1.664,799.602
950.01,245947683,2458439.355,1.14288,1.699,2270
951.01,449050247,2458441.299,2.96845,3.707,17064.8
952.01,319312479,2459168.2,1.79011,1.372,430
953.01,449050248,2458441.299,2.96844,3.663,13028
954.01,44792534,2459167.325,3.68497,4.536,2070
955.01,146467675,2458438.259,1.63715,1.618,830
956.01,146434840,2458445.266,17.95473,3.139,5962.04
957.01,249067445,2459198.904,0.8317937,1.875,200
700.03,150428135,2458331.359,9.976745,1.973866,597.61823
914.01,153027658,2458384.925,2.3374921,2.279,760
915.01,259389219,2459199.866,2.3250156,1.775,1130
916.01,348844154,2458343.207,29.17362,8.075,5558.85
917.01,207237016,2459130.975,26.4126931,2.956,4670
918.01,294869729,2459199.905,1.1140067,3.072,410
920.01,271722899,2458335.234,19.2998,3.17,1864.78
921.01,278775625,2459036.703,5.1285835,2.171853,759.4037495
922.01,278199349,2458418.219,9.46516,3.951,10952.3
923.01,301051430,2459146.87,3.2734671,1.7581445,964.8222534
924.01,382068562,2459373.318,12.1273412,2.0111674,19344.37152
925.01,300599466,2458331.865,13.17741,2.75,1750
926.01,176796997,2459144.974,1.8001564,1.2253337,1634.334091
929.01,175532955,2459169.679,5.830149,2.618,1310
930.01,100921768,2459165.028,4.90038,3.506,240
931.01,206474443,2459169.291,3.2452094,2.722,7370
932.01,260417932,2459338.604,19.3105586,3.6917689,1304.516992
912.01,406941612,2459386.254,4.6780703,1.491,1400
913.01,407126408,2458625.219,11.094122,3.309572,1131.990523
909.01,364107753,2458628.087,3.904822,4.457798,283.849684
910.01,369327947,2459389.146,2.0290942,0.519,560
911.01,389070884,2459383.267,8.5841826,1.951,8020
908.01,350153977,2459362.004,3.1837681,2.379563,837.5281599
906.01,298372701,2459363.398,1.6648359,1.8114336,1402.696383
907.01,305424003,2459388.154,4.5848658,5.2113075,2064.936164
903.01,238197638,2459367.333,7.2765631,4.8649449,3283.723833
904.01,261257684,2459366.629,10.8771964,2.8426561,1773.066781
905.01,261867566,2459365.045,3.7395758,2.0264281,15464.52658
935.01,260476837,2458627.064,2.232659,2.538335,19244.41473
899.01,177162886,2459367.023,12.8462027,3.1477697,8464.139085
900.01,210873792,2458626.507,4.84405,4.626678,1634.142388
901.01,214361331,2459362.248,3.2308423,0.9282699,2427.431464
902.01,216935214,2459363.611,18.2587103,1.5823533,1787.726292
934.01,220475245,2459362.522,3.7817501,2.3675659,18674.12233
1050.01,66818296,2459336.868,3.7355697,4.3263124,16789.05956
1049.01,16288184,2459363.821,2.1805771,2.9057811,16604.09271
878.01,219380235,2459196.628,3.9773904,2.82,1134
879.01,37084932,2458470.644,6.58454,3.395,5500.94
880.01,34077285,2459224.831,6.3872524,2.608,3510
881.01,237808867,2458468.865,0.56708,1.253,980
882.01,92013169,2459203.807,2.3547658,1.4818398,1294.384853
883.01,123846039,2459210.743,10.0588733,3.6798142,4704.716916
884.01,167031605,2458468.697,2.7809,1.803,2990
885.01,25334160,2458471.2,2.56876,2.767,360.521
886.01,120269103,2459203.108,20.4276727,5.1878327,2988.502078
887.01,437984134,2458472.078,5.77114,2.791,1931.81
888.01,438295981,2458472.158,3.96643,2.025,828.371
889.01,284288080,2458469.907,1.83485,2.673,1200
890.01,333607525,2459204.324,3.2023726,3.9122709,40953.21868
891.01,33690636,2458468.955,4.99915,5.256,684.271
892.01,66561343,2459219.552,10.6265837,5.415,7530
893.01,123958679,2459210.206,5.6148305,3.829,2300
894.01,42755801,2459204.187,4.3439549,6.2241757,1436.944381
895.01,250484865,2458468.758,0.76189,1.904,190
896.01,102283403,2458471.133,3.52985,1.907,560
897.01,229384040,2458469.295,1.29277,2.413,330
863.01,238898571,2458438.458,0.5251203,1.1416709,157.2232572
864.01,231728511,2458411.15,0.520673,0.5027101,991.5897825
866.01,381976956,2458330.874,22.338916,3.412233,605.545389
867.01,358460246,2458326.178,15.4044963,4.5020896,285.8811238
868.01,271596418,2458325.749,0.556109,1.096708,172.860189
869.01,200807066,2458404.081,26.477129,4.930494,403.243511
870.01,219229644,2458390.801,22.0379547,2.5061632,1208.107714
871.01,219344917,2458417.051,14.362738,3.2043798,541.9770506
872.01,220459826,2458411.717,2.2395534,1.1675013,1097.129603
873.01,237920046,2458326.221,5.9312161,1.9993053,928.6996959
874.01,232025086,2458439.488,5.9049186,4.3926376,196.2808595
875.01,14165625,2458442.025,11.020153,3.638535,1076.926754
876.01,32497972,2458457.395,29.4829022,2.3634407,2066.504382
861.01,372913430,2459169.053,6.7391601,2.537,3040
862.01,309254930,2459333.986,3.3102705,2.6703493,5032.66057
865.01,44797824,2459145.24,0.7454983,0.5004317,952.7817845
844.01,380886535,2459140.075,8.9046458,2.432,3520
845.01,32283946,2458389.002,7.06181,5.853,22745.5
846.01,229141709,2458363.763,14.20489,4.924,8761.57
847.01,231289421,2459141.108,3.2063346,3.122,4410
848.01,42015200,2458391.663,9.77742,6.713,6740
849.01,33595516,2458384.02,0.76566,1.452,1410
850.01,423670610,2458384.409,10.32103,3.283,58957.4
851.01,40083958,2459141.241,0.6296,0.309,790
852.01,29918916,2458387.195,4.9466474,3.307819,2522.506986
853.01,138727432,2459139.838,6.8646554,4.725,5090
854.01,160222069,2459135.871,5.850943,2.675,1030
855.01,269558487,2459140.771,1.8301278,1.053,1260
856.01,306338882,2458387.388,5.4014,1.442,1225.99
857.01,404467699,2459137.831,3.9080236,3.292,8100
858.01,198008005,2459088.312,3.2797282,3.5187009,11048.18261
859.01,150430484,2459038.871,5.154326,0.8444173,2593.458151
860.01,321011127,2459139.445,6.4535152,2.202,11200
927.01,261258875,2458327.45,2.5852,1.963,290
834.01,404340025,2459335.491,2.6754948,3.2265912,14234.74882
838.01,461271719,2459319.912,7.6246687,1.402,830
1031.01,304021498,2459282.24,5.6496834,2.5612882,1194.333856
816.01,175180796,2458493.443,1.55747,2.714,3127.94
815.01,102840239,2459287.604,11.197299,3.167,1170
814.01,255760319,2458359.734,7.21048,2.671,250.094
813.01,55525572,2459125.847,83.8978644,11.947,1195
812.01,363914762,2459249.588,13.8665912,6.491,7930
811.01,100757807,2459193.532,25.1760133,4.418,12570
933.01,260130483,2458611.758,88.9324842,8.4666585,4295.6686
837.01,460205581,2459356.814,8.3249309,1.647,4360
839.01,466840711,2458598.899,2.485338,2.945664,43518.52913
835.01,405700729,2459338.28,4.7915411,1.3671233,2073.802352
836.01,440887364,2459356.164,8.5954792,2.47,1140
836.02,440887364,2459355.705,3.8167262,1.602,580
843.01,437333618,2459307.703,4.2986443,3.0407244,14799.09713
833.01,362249359,2458544.121,1.041882,1.2774605,473.8388703
832.01,350332997,2458598.335,1.9160222,1.9961948,2653.214063
827.01,270507305,2459362.656,1.2283498,2.0010749,8079.670851
828.01,271168962,2458601.58,5.322154,3.887594,6558.436228
829.01,276128561,2459334.531,3.2883453,2.2752488,1881.972833
830.01,281924357,2459366.56,15.0405228,2.3023617,18225.62374
831.01,307610438,2458597.268,1.561734,3.237635,5700.836312
840.01,287563610,2459309.562,3.799565,2.3288684,7552.038379
824.01,193641523,2459334.698,1.3929684,1.1630439,1590.925981
825.01,220029715,2459309.074,3.1857805,2.5464937,5112.060563
826.01,243200602,2459312.196,11.550246,3.6666921,10389.12171
841.01,238932509,2459336.503,3.4934329,1.7719048,14000.43016
820.01,111991770,2458599.445,3.752062,3.680056,9500.430305
821.01,125405602,2458606.785,13.823303,1.365217,2556.532346
822.01,127530399,2459337.608,7.1332801,3.1464377,17833.02147
823.01,158978373,2459339.832,13.5337594,3.402,2040
842.01,141768070,2459363.737,2.7863833,1.858721,11703.65741
817.01,30312676,2458325.442,1.1023717,3.6296438,1030.543928
818.01,46096489,2458598.073,3.118536,2.043274,12242.73132
819.01,73717937,2458602.089,16.257799,4.970024,6613.207764
785.01,374829238,2458363.895,18.6228928,18.7110444,494.4426099
786.01,375059587,2459365.717,12.6693293,4.9125176,321.4374604
788.01,349829627,2458329.402,6.4871319,1.6164781,132.2183894
789.01,300710077,2458329.112,5.4469914,1.6144188,878.3913058
790.01,308994098,2458352.497,99.7839603,10.1673254,1194.38582
791.01,306472057,2458427.625,139.3036031,12.0850275,4900.505567
792.01,294780517,2458416.484,15.649897,1.352587,1979.355709
793.01,300013921,2458362.368,163.987428,2.859115,2783.281819
794.01,299945285,2459335.73,52.3988,8.3051475,450.7980423
795.01,278895705,2459379.903,8.7609439,1.2992152,547.4393672
797.01,271596225,2458326.818,1.8008038,1.130254,675.489415
797.02,271596225,2458327.417,4.1400027,1.0523727,739.6919659
798.01,260640693,2458358.458,95.2396071,1.6280659,5638.686723
799.01,255685030,2458439.498,5.5451984,2.2845824,439.4967353
800.01,179308757,2458354.98,0.9657303,3.4341219,997.3701416
801.01,177258735,2458325.631,0.7756903,1.2217161,39.9350461
802.01,167303382,2458327.399,3.6938678,1.8095581,78.7500948
803.01,143526444,2458505.031,15.302253,7.03248,621.933736
804.01,41227743,2459275.415,2.8375673,3.917,240
805.01,38460940,2458328.556,4.1177632,1.1953979,1856.545706
806.01,33831980,2458346.015,21.9165378,3.5513295,1171.085836
807.01,30853470,2458327.658,5.270226,2.1101978,528.4842571
808.01,30122649,2458526.849,9.7394089,3.5625788,641.7240822
809.01,149301575,2458340.473,183.458919,10.764682,645.283132
810.01,388106759,2458332.258,28.3053914,4.5415459,335.4058017
171.01,309257814,2459277.649,1.2386025,1.673,13000
171.02,309257814,2459144.739,1.8135767,0.8382188,7799.811612
748.01,104024556,2459307.956,2.0218978,3.0066495,9440.897755
749.01,5868998,2458569.934,0.63554,1.257326,51164.63525
750.01,14614418,2459281.704,0.8378813,1.8894697,20708.22776
751.01,14661418,2459284.136,4.7225879,2.1262203,22674.79945
752.01,61538902,2459309.447,5.7484352,2.735288,12199.16782
753.01,61988212,2458569.455,0.555255,1.622036,23416.40039
754.01,72985822,2459310.244,3.8642753,2.1301078,7337.032649
755.01,73228647,2459309.381,2.5397618,2.3395444,408.2724073
757.01,130924120,2459305.523,17.4680787,3.38,780
758.01,131081852,2458575.746,13.273822,6.745216,21531.45667
759.01,152147232,2458572.722,4.213316,3.115831,7230.943901
760.01,162362398,2458578.661,12.352053,6.158533,13945.03629
761.01,165317334,2458576.383,10.563348,2.799465,1887.822145
762.01,178709444,2459308.675,3.4716797,1.4054524,30431.06666
763.01,178819686,2459312.071,5.6024478,2.9960347,704.8339376
763.02,178819686,2459309.606,12.2685441,4.2528107,786.683352
764.01,181159386,2458574.583,5.631942,6.562652,14255.58951
765.01,219401954,2458570.226,0.861484,1.293669,286.708078
766.01,219698950,2459283.98,3.4465465,2.4087459,16353.9747
767.01,229047362,2458572.991,3.764873,2.759996,22257.11845
768.01,229811538,2458578.408,11.529391,4.95223,24406.72664
769.01,248075138,2459312.103,4.9816646,2.8444475,18168.99805
773.01,286865921,2459309.365,4.9712811,3.3018302,11315.94058
774.01,294301883,2459310.444,4.4653916,3.5501545,17072.74135
776.01,306996324,2458572.605,15.655688,2.778095,1484.256974
776.02,306996324,2458571.415,8.243393,2.423729,1063.236625
777.01,334305570,2459314.556,8.3011056,4.8157548,2709.112575
778.01,335630746,2459324.728,4.6336134,3.7532839,7213.027628
780.01,398943781,2459308.535,3.0524408,2.6226555,21662.22521
781.01,413376180,2459281.693,1.3541254,2.0549163,19989.27394
782.01,429358906,2458577.042,8.0239925,1.7628766,4078.962921
783.01,451645081,2459312.121,16.2220786,2.1033266,1261.607949
1029.01,374908020,2458365.893,36.22214,5.107,7170
1026.01,388624270,2459237.46,14.2694372,6.9350494,1246.392187
1033.01,149601557,2459179.545,29.0162503,6.507,1440
218.01,32090583,2458325.55,0.4383382,0.5374772,2998.318055
264.01,122612091,2459168.126,2.21674,3.604,4580
265.01,159951311,2459169.575,5.9242674,2.724,11990
282.03,29781292,2458355.647,84.2604719,10.7817731,439.4534868
413.01,170634116,2459174.669,3.6624763,3.7688599,12086.31039
415.01,152476657,2459166.483,3.6112636,3.216,5480
418.01,178284730,2459146.1,2.2359179,1.5267275,18954.98903
431.02,31374837,2458438.376,0.4900589,1.0123328,291.0399722
434.01,78055054,2459198.52,4.3888456,2.935,23640
435.01,44647437,2458411.845,3.352907,2.3906731,4205.196102
437.01,32499655,2459197.576,2.7439007,1.427,10450
456.01,77228304,2458410.951,0.336826,0.883311,18251.29209
551.01,192826603,2459203.149,2.6477543,1.2232688,22307.09184
553.02,161477033,2458419.367,11.9234819,3.2410592,680.8032643
553.03,161477033,2458416.405,40.8905117,4.4402791,945.1993965
730.01,11561667,2458543.869,3.0876295,2.217781,41450.22082
731.01,34068865,2458543.486,0.3219258,0.4991586,366.7299823
732.01,36724087,2458543.907,0.7683904,1.0241242,903.9933214
732.02,36724087,2458546.85,12.2521769,1.3819229,2992.632858
733.01,106402532,2458545.775,4.8847827,2.651359,412.4331829
734.01,146846569,2458545.449,4.7535215,1.067858,230434.9827
736.01,181804752,2459285.015,4.9898223,1.0581189,17465.06266
736.02,181804752,2458543.558,0.947973,0.546439,4555.549904
737.01,219189765,2458544.431,1.7318511,1.6465256,35736.47448
739.01,279425357,2459367.847,9.0150311,1.555255,4804.68905
741.01,359271092,2458544.077,7.5769754,1.8612037,291.0770602
742.01,373424049,2458543.475,0.963081,2.378514,244.261214
743.01,434486077,2458545.135,2.2284671,1.5708912,15402.42996
745.01,444842193,2459308.272,1.0791071,2.2761641,499.753065
784.01,460984940,2459336.612,2.7971294,2.350509,398.0083865
779.01,374095457,2459307.369,0.7839016,2.0052787,941.7729743
770.01,248111245,2459310.765,4.6383332,4.836999,7335.548345
771.01,277634430,2459335.352,2.3259275,1.2325014,4222.327188
775.01,304042899,2459313.564,12.4458741,11.5424587,7049.377739
747.01,15445551,2459308.414,1.6827896,3.0183509,8077.882492
756.01,73649615,2459308.004,1.2393057,1.1808299,2587.908589
1022.01,47384844,2458547.448,3.09574,4.475,380
787.01,350584963,2459389.057,2.1263149,2.24,130
796.01,277099925,2458325.967,0.8086308,3.0190282,889.7191222
725.01,410245915,2458518.762,0.98877,1.65,744.947
726.01,174143743,2458492.313,0.46132,1.32,220
727.01,149788158,2459245.518,4.7244442,0.999,1480
728.01,96097215,2458518.941,1.60245,0.312,890
716.01,119081096,2458518.11,0.83707,2.497,2745.5
717.01,275248683,2458518.266,0.53079,1.238,1113.07
718.01,150247134,2459144.828,12.8650769,3.979,1070
719.01,184952758,2458519.892,4.10553,4.267,310
